"","GSM239323.CEL.gz","GSM239324.CEL.gz","GSM239326.CEL.gz","GSM239328.CEL.gz","GSM239329.CEL.gz","GSM239331.CEL.gz","GSM239332.CEL.gz","GSM239333.CEL.gz","GSM239334.CEL.gz","GSM239335.CEL.gz"
"204684_at",23.5440336241249,20.7874411117939,68.7932811431401,106.518651228622,12.3026406578708,10.6393242716257,35.7133632413147,59.3379458862413,116.21282114707,125.118588485071
"204685_s_at",266.729122995569,162.566993675262,86.5412360611879,150.287045021424,58.84358786039,59.7913530773127,146.685643740153,118.229824526513,144.437535855749,157.222664859602
"204686_at",113.142506565606,44.0277211976954,86.806276571985,110.866549693774,96.9079737874295,54.7434316982961,49.2144703812444,59.9802220029691,83.4797292254326,107.681744321597
"204687_at",321.320668083876,282.173325634933,207.896666135655,190.774855892267,269.451059698816,217.087910251471,280.171247276845,198.621150798498,196.780853059517,234.707328185271
"204688_at",84.1442610713459,36.6610322030991,84.7584011408774,76.4287583050372,11.8194683557112,44.7967140830834,62.5448921836962,11.7648525237013,17.1641969191378,31.8018827580989
"204689_at",647.249121179518,779.06239030739,783.173275076471,516.686955712693,491.05027024666,854.820585104876,386.370968547816,595.393115771238,604.820591139461,985.183613164101
"204690_at",1037.29560280982,1393.77967166767,1207.16400179999,1166.98978625256,847.877664092663,796.375755675412,696.999437855253,864.333833336195,825.216153345662,899.894107470868
"204691_x_at",754.963597674405,505.046149578358,658.710893569322,735.906372767163,794.615850741479,594.922720187466,781.403590779677,865.275875328398,712.257590871388,595.527546336682
"204692_at",708.542306909618,497.907724249657,586.390832739379,494.251535912529,774.640741787182,862.437791305136,676.44595444395,957.578060903015,744.469106124762,449.082157338641
"204693_at",134.222669531658,188.29775582858,80.8275735871702,72.6244885758177,56.0133478668543,207.806066329094,49.5334180825524,56.5684326668769,46.3914349761819,206.140022562822
"204694_at",134.20281857556,105.603009585048,60.3784537333793,108.738013379999,123.76390061366,74.5061560143328,22.8062613898908,132.26210301965,62.7860506160731,75.5475673787618
"204695_at",37.8258036223162,41.0587053461601,113.308553506915,31.7001373917778,242.583028674972,279.55578031399,178.218301131257,71.9439393267163,130.324768812671,41.0457934024845
"204696_s_at",202.723532166062,173.493841796741,148.362606277205,100.929668273528,224.779227491304,163.056252160083,106.707144667428,201.973661104854,190.738835511135,212.558230895176
"204697_s_at",43.2085065195326,39.4136865131801,23.7294186831106,32.6575354266134,6.29910094463438,4.44528071323263,21.8822236792201,92.8534065817406,25.5725197520627,95.4896113754249
"204698_at",699.195577579581,694.968332474938,1133.71622371964,634.474629503916,590.473930627298,567.722285403343,779.094668013394,522.563346057439,901.150425564983,623.646626868535
"204699_s_at",254.560403533657,241.192674001164,269.27359678688,246.387217120786,351.448921892023,342.25982996956,275.282344861672,349.461764889757,261.947182569743,198.060422094631
"204700_x_at",308.731600340584,222.653117400864,208.265093394466,297.253899211169,267.512184890895,259.268439705025,260.803992980819,211.05157530811,194.785065864592,178.029283122725
"204701_s_at",185.578630900138,134.409751460201,45.576632069177,48.5517486419171,242.950518799218,246.175799031624,72.0302009668526,226.394533022848,63.6423786799003,54.9029400799664
"204702_s_at",165.885099420493,135.692753716145,122.470563205577,144.316658677864,213.063874588874,123.214280430459,169.905507961659,189.639512611909,205.199504223208,156.927099330376
"204703_at",434.605496087322,384.397683687292,394.47871090425,430.546446589755,405.143384787268,341.209948656278,360.376589220988,445.245374975911,419.572785212301,485.156962331103
"204704_s_at",34.8626967225161,0.715354105235396,0.755677424093582,0.64977469243402,0.42703587106262,3.20647013571193,2.84251010751879,2.81655233415171,2.10111140663644,1.59585567479648
"204705_x_at",26.2583124811195,12.0812610585658,25.4322463273138,15.2982085661957,25.278020157158,22.8561599463168,24.1153379262205,19.5978870024936,16.8371867935945,27.5651611320616
"204706_at",93.3060950171453,290.737573279142,463.44366301439,375.489877041219,546.773084531937,461.868769911633,475.585668670084,631.140782848814,523.905992371279,463.627276485975
"204707_s_at",106.581801731954,56.1592660472626,68.0974976162799,22.2074625590998,102.609920987536,117.981154567154,29.6535478741058,92.2763947344117,25.360062732396,22.6547681315303
"204708_at",86.7263579782369,15.6958301052956,74.4967026534292,14.8894952369844,10.4287284649928,57.4334222642133,16.369818536452,61.7058839982333,11.2015538696901,13.2597523491963
"204709_s_at",38.9886829126282,102.155164364351,78.7400643815945,48.5552851927614,74.3674820146877,73.8992141212042,44.2380114425987,75.570296370878,85.7622499960369,81.1490133867278
"204710_s_at",1545.12882670782,1937.51415771319,1666.2502445652,1720.99169210357,1998.93448754788,1954.93400549137,1128.93108352317,1741.05548771973,1735.92284595019,1926.24368498057
"204711_at",309.356202134774,213.93341284077,337.583115669173,331.837310710283,406.523464726445,419.474890603912,422.157698758591,347.268647421056,319.912143082565,349.047852143317
"204712_at",98.5784325262991,17.6678576089169,3.76935268800795,2.97553093356806,36.8899535567825,3.20019874460526,44.3496795451511,3.69868802536573,8.84912231289029,37.4216189707011
"204713_s_at",312.824247438612,471.085124803671,457.932843738017,429.610068047472,396.643829162621,551.339534003304,432.071261751438,366.416179952244,393.524442977921,668.249489031199
"204714_s_at",539.070654218956,442.32648318301,296.972688163759,517.832895774079,455.839801124357,543.897119654599,283.86102488334,472.423727062412,509.016807259465,347.319346650091
"204715_at",327.643759288944,282.03344416832,270.393209835744,252.94097729394,172.972230234073,273.407853310193,215.388137060956,322.175545108245,246.048847806238,284.037533814875
"204716_at",309.240866105585,461.899957561109,400.382059295766,435.432493238908,331.412532262715,319.234344281123,379.437274351446,304.660202866465,442.971395005655,446.904327502203
"204717_s_at",134.047668874218,94.8250980787744,19.1265088053479,80.0746883244713,22.0244990425527,9.65851622217523,105.934060922392,126.503365007221,52.4135031272124,54.6537157036597
"204718_at",280.474016256279,150.209628580353,250.876103993375,221.089471721031,246.759872815131,187.819227239283,236.35893099504,325.189535211782,264.472362522066,335.922558962364
"204719_at",123.265713779096,7.6193947456563,41.4493241796011,38.3340894371426,8.48988274024759,5.748184736586,59.1267308177496,14.400099503609,3.68133270416616,5.70584897894839
"204720_s_at",229.635502754908,378.85788029528,239.010509620899,285.294118881913,504.197476689979,296.583429268457,309.273966796012,148.127988849327,198.068980758363,262.140397989929
"204721_s_at",4.92498256279626,70.4663268072784,24.9241224233885,58.7815505746457,79.7321392193855,10.2034737456919,40.0924868230661,61.2062112139115,62.9671060876079,74.3040473868161
"204722_at",34.2152672381799,26.2382992389955,23.5158200126606,8.09799113076039,38.7012006742556,38.1094186094797,40.1395424986535,99.7500037650084,22.0579119923041,53.4246292031988
"204723_at",137.619967279147,74.9832269982859,39.0027065379389,30.4726964036293,75.4914258975758,123.078472865982,60.3613300443341,163.820877854054,102.677629415475,105.705769845141
"204724_s_at",29.3362657305872,9.08702336791814,10.1345737484735,6.18415288649228,21.9315150859955,8.87773039436764,12.2221353960625,19.7806698340888,6.84333938262185,7.99978098998402
"204725_s_at",527.33549485416,391.903594465333,497.600618100686,469.229301315095,366.099238781859,296.56408388629,389.266530173243,305.77620169439,539.394006371335,533.913816782001
"204726_at",120.997009592682,12.9009354053116,36.2375875506524,9.2567153032756,17.7436017584888,40.002566850969,49.7647483365796,51.6156584780831,34.9435445107136,30.8239916756408
"204727_at",65.8868510392953,29.804428892059,72.2037482598342,23.474583675474,53.6529944790797,18.4396814029697,37.1367595419322,48.2797794318797,35.795413227168,46.0683718452296
"204728_s_at",281.307603451446,170.525759373571,208.09174315056,209.621035806239,197.913266477343,327.988637026609,185.466210155664,283.383332523359,152.046639939254,248.968503859505
"204729_s_at",351.658271052709,48.6022963401967,137.259356625738,195.463284719866,118.325711800354,246.564461320621,216.38933080405,60.3247822058631,67.529219939394,58.8039733493473
"204730_at",206.337784981075,360.210117090873,207.770153778917,281.484463677471,334.260132774661,191.235018510631,215.3283334051,192.175105645344,313.93283338791,291.32972391256
"204731_at",248.387910912921,1227.79733785657,1322.89787438825,468.181617561676,346.340194122866,367.409822810262,503.988675066233,857.896329603259,547.373618245924,445.243137199993
"204732_s_at",48.957368119472,223.351932960727,268.909667855859,151.468783455203,186.769819950516,252.200528798474,124.368684748624,165.545156416212,103.333857033377,110.653533031563
"204733_at",322.939274990151,162.60589309909,191.016696091816,180.787656589755,298.030064041621,306.488622309249,285.693542229334,151.243794321809,240.796574398302,233.797760178624
"204734_at",8.2968466988662,8.04068986651409,7.12814036892707,4.25496594567933,7.38223045014515,5.1556410512533,10.2233965896185,5.66051000094041,8.77251509730375,7.50781640013593
"204735_at",326.059027046409,613.11422298078,479.164084849122,614.345713338277,442.759300713255,537.730579103761,564.330688749975,747.550709332962,572.977395584821,571.109267496781
"204736_s_at",27.6542271361416,12.3769658835302,4.3736453598135,32.1651487736584,72.1977103356392,15.483045362201,9.14785498322214,37.0760844682284,16.715925649888,9.93208643831835
"204737_s_at",27.2135992804075,2.34467766023419,2.73467789516954,5.89197285010781,3.52927271229023,3.77345348005523,4.96918281191313,8.66712354301221,1.95221885241297,16.3681340032355
"204738_s_at",275.869465816999,278.092097971647,333.983417331271,280.431989288665,181.495724264404,401.693123771775,381.170616629532,274.071102554685,287.79727848078,285.287301045351
"204739_at",191.503202248365,384.814360726727,258.336412516795,300.589191877398,215.116610413756,283.120918780227,339.561412687668,301.961068267969,303.246202331559,337.364684896466
"204740_at",134.447746761108,76.5290949557032,95.5996176880758,114.075946751864,176.434178283843,106.189920674943,100.173097040346,25.0583719167821,87.649198010306,159.471859656703
"204741_at",52.8254034646573,67.3363692934308,283.675697638258,144.44544041687,300.379110435999,240.721488977486,298.72197208355,192.70985656607,97.2358375276169,305.57767107586
"204742_s_at",323.16240903794,177.311159292151,185.370652265377,190.846245451413,167.633022831873,131.713450748823,169.919950992611,201.444980806961,162.19699182128,144.142024261777
"204743_at",311.593408383581,218.644960395396,187.293282335855,142.892594461104,175.164882965591,201.690473814082,309.921437834101,327.124985762103,217.65164741064,210.934406544004
"204744_s_at",2008.07993799887,1818.0892089499,2440.48891215727,1796.21719150959,2212.12333474842,1931.88128218462,1864.17901814189,1552.70383233241,1181.70843096404,1922.25816368988
"204745_x_at",1071.98025038747,1591.21955510081,1153.1824056224,1239.63424843895,1083.92703611908,1357.51909792351,1119.01397760834,1391.83046999169,1086.12927214048,1299.42078389924
"204746_s_at",153.119704686059,148.7082473588,97.4685299032192,172.7373757239,279.911808484104,346.501388125032,327.345903986831,298.741729008289,168.185373818096,220.359219564707
"204747_at",346.664263838979,327.882419445165,456.164760508332,323.059916671116,364.834326843398,434.137268790527,290.070382620317,295.11606133702,305.384798433022,392.477631991945
"204748_at",800.557526971313,1354.94631751105,358.785491007746,1235.69779607647,730.079019180021,824.644218587133,972.973791274929,867.722481060476,1076.20721005661,1075.42587865426
"204749_at",113.428192327311,119.990687086661,172.67547969163,164.151235601872,139.868043274774,158.982510236352,134.028876470166,160.035182068329,116.548386532705,157.726606087829
"204750_s_at",10.6544294905974,18.7920523040582,56.3217897172857,12.1418383163406,18.7086665718011,9.7496994097249,53.3123632430664,23.884274288424,4.87928425382175,18.3244387485277
"204751_x_at",18.2977632782383,96.9599681632316,88.3009151066885,73.8771046133141,53.0082803081098,98.3300838849694,95.9519660518695,47.1275212715053,61.3522002631836,104.162238406041
"204752_x_at",900.400529438449,763.177460295704,805.11925129884,821.179275237607,931.753907373562,749.499746296356,792.6862588629,963.224436532294,717.158610928737,822.9882470353
"204753_s_at",15.9267022958111,96.1587334595337,33.1378666890463,122.10215182525,111.869996215082,83.420784156285,45.6320678361824,23.2023595733841,152.317768190823,119.852433750921
"204754_at",215.642598088593,77.5489859092594,78.2755375180114,53.3807274311167,65.097419372561,56.0670278203251,77.5678523248301,107.851831575793,86.7885178641575,74.1805156697823
"204755_x_at",52.9669828125547,119.687493972433,14.4418525500322,76.3032343721188,64.7735873287199,19.8310343240678,23.1887711452312,19.3247333205301,16.8895245762521,19.4326305732715
"204756_at",77.980916452309,179.081788400085,161.670247971333,212.255206976902,233.447124340639,156.442895894614,173.49619669979,294.500522649012,64.0131951453352,228.644286066229
"204757_s_at",44.6419378584705,52.9677569087959,134.247190814449,212.811000883591,230.918443158568,280.311019546063,193.720855546521,196.314103531963,141.016875921808,283.610323775151
"204758_s_at",42.4408223523466,8.90356669942212,10.2326584108193,14.2895612561943,51.1306873922373,16.2254591472121,48.9646018467891,88.9340716183799,23.9504980502824,10.6566605293848
"204759_at",882.147901928817,740.479607042521,752.791676059852,709.339217768307,352.70462231007,477.748666055878,413.484369197674,419.325952759767,782.574455030333,547.632527231585
"204760_s_at",61.5228457341288,24.4964036261659,21.8841971233019,27.2503028061317,18.3375690779589,27.3648428584659,19.3498152325174,31.0440257783514,19.1894168712132,15.4598888379567
"204761_at",150.683230008646,140.444045319538,125.790171994945,135.686498155282,157.94515593581,163.640417266334,99.6826942559733,71.1637790693223,79.4559167051731,134.139916921877
"204762_s_at",73.5109451808117,172.791146357831,172.10065253514,152.777617752065,201.539826085199,182.106536835663,123.767866527743,191.928763270892,96.8891607258671,160.885667779687
"204763_s_at",24.0958014289849,66.3198619846581,51.8516643135194,50.8810047918341,73.8111969434346,56.3357973294098,41.0064546786165,65.7290934805115,63.5689725750785,66.8387535959501
"204764_at",70.9203912082191,207.092680460653,237.699872552811,305.942920867521,46.0159705437181,69.9764362976437,98.8832276185229,246.034178285001,187.671066562684,233.043752628247
"204765_at",67.9459128217819,48.0596517284331,41.8467513948079,37.731738004062,42.0715023239333,38.2943185813865,59.5540800771694,35.6236799011334,48.9008312046992,47.902572857
"204766_s_at",90.0660525574536,217.986386715825,316.670874519903,200.268014191752,353.674961172725,226.003789208655,254.793804373755,151.378716703325,227.08028391364,125.45707770204
"204767_s_at",983.067029004202,981.29773869728,1282.42787785092,1101.08078903723,1294.63042711696,1040.16053922353,1095.90635106349,823.348137842593,1114.45359161763,736.928073169644
"204768_s_at",1045.93499661452,957.231672273513,681.803811146373,725.63032352786,957.299575335757,902.857346784379,1042.45968485037,1086.1312095551,967.396540541315,858.056750480614
"204769_s_at",668.548504504265,310.731252041989,350.124282821979,150.465138392206,470.760879585519,366.466575381432,747.09520985703,353.375122350756,336.153947110061,348.687815694643
"204770_at",182.868814771479,228.110541779217,308.572571346605,269.636277080165,373.702017709478,347.209205588395,194.494118489272,364.000990150079,385.324920814357,427.88800755125
"204771_s_at",520.821080038028,559.490614224396,788.522185684569,586.753962789713,652.533473877132,731.277685139158,754.386167224366,817.56951763489,630.166979717271,663.163478749754
"204772_s_at",419.107311764127,399.774499201427,346.632161855755,297.317219353337,292.717648602275,397.250197125514,292.680754016836,292.8457225439,356.870561803492,356.708107407626
"204773_at",160.483009703745,193.362162074822,297.352940796635,277.849374587684,199.939081299146,334.35864932952,338.512892796605,349.568036800273,259.242028125366,266.795433280111
"204774_at",3346.13799319565,2917.26379710988,4011.59928936845,2975.97532261815,1278.71928025933,1574.05363773598,2393.2873931336,2095.09825307455,2198.27833916182,2201.49700817405
"204775_at",13.7172919085966,58.168102304903,22.0048700654191,84.8694744511317,41.6539663629503,93.8708093969248,140.570155999111,52.3575425875481,116.232168265992,87.7561934639316
"204776_at",209.710042171215,274.160246411341,172.629586381995,260.062876434914,386.537759589079,385.889996937262,273.089783975604,292.861293438044,282.213105374571,218.16631458646
"204777_s_at",523.032487287912,668.163672492578,1126.27230442638,1074.19249698238,1028.93415837812,899.936217797891,893.373836843926,1024.62553535233,805.223352852202,917.935492981052
"204778_x_at",31.547653584185,33.5008171203984,34.2119626191801,22.9376105423606,25.3529220313941,23.5062254058522,36.0474925988925,25.2849595033383,19.0554295475246,37.8822859317234
"204779_s_at",20.3155310424879,175.197707268392,150.201107835564,86.1017918715167,72.9019169739207,57.0336413813517,110.721733404713,96.8344452489362,94.2376314716205,208.628199447189
"204780_s_at",453.508787652292,579.183569161646,555.089849839528,687.183128783857,329.579168898289,398.700126086734,409.276594311694,432.846966873876,578.412746934128,584.415876463245
"204781_s_at",617.209219805934,639.726215957452,588.358454830915,576.775266136122,556.210874776709,432.271056299004,516.952231444833,492.671939236408,572.877033161633,672.446488714585
"204782_at",23.0517448610702,10.7684419125454,8.13522759371728,12.6836137049215,7.0007373035302,10.5080874256408,7.30712237305271,7.32798517164938,4.78050088771872,24.9503857112352
"204783_at",52.9165815368713,107.971263062291,124.390834438335,84.8735610297236,120.398069812122,63.7153376554965,8.0207119836905,76.5217772206768,69.9352166038638,117.043032337469
"204784_s_at",138.629272736988,81.3980464592382,49.2870544513503,81.855309134134,129.385138944856,76.8861951246895,24.7559905410087,102.92634769329,64.1879635612707,82.9839024326095
"204785_x_at",831.671224341662,783.364182374232,777.136684341016,807.94839908251,778.093705617854,1022.64593778826,929.167586207691,789.366960441061,968.220408500207,893.166048539261
"204786_s_at",142.506985991082,226.029549405668,263.541042024377,210.705967003673,181.913675606113,185.164091469539,215.321321769142,248.749847299776,211.834453962748,225.334131523211
"204787_at",302.496335771534,180.254289937423,302.005966843493,164.578175333409,366.469877858621,150.70272458719,143.790064025818,52.4552672721878,304.842732400486,315.718508647152
"204788_s_at",578.418001322347,1021.86554201247,755.831719406612,770.359931790583,1624.93148955037,1057.81520128415,1072.25806976704,694.264660595246,823.77074305188,675.674975246264
"204789_at",506.788615655132,527.132569299737,546.717338719783,600.496070075908,834.935723268351,1083.72181217658,1160.03538426397,1342.45355504571,1089.61651187181,744.296734565208
"204790_at",126.429443256713,501.095737190112,578.71689170518,436.768949985947,179.944539300899,318.941702157802,516.072585574201,354.087950603025,513.396704035506,464.542120174529
"204791_at",204.598559452032,246.747045005518,355.735672325372,385.644108242986,294.207475473463,403.139479007458,373.143812034602,305.001470010982,327.977775160523,325.47000924393
"204792_s_at",47.9520184383431,23.4693351220525,33.7734948427371,40.707510957908,12.5097642345435,42.8206072406561,49.5847190223576,18.6534756570329,14.527849175902,50.662678061924
"204793_at",278.62910583202,239.281148473258,350.15980803005,493.746275279263,238.693249334912,453.300237112692,348.30598022927,485.748805168257,273.972874927717,357.01876392028
"204794_at",670.252914625353,1297.60055339727,966.704574517769,1205.83449579263,525.656743939656,662.145212153194,1452.99695463811,1005.58471971736,1033.43188313025,733.226046329952
"204795_at",266.090326494335,91.6360191567258,202.430030402259,187.540030474714,183.629741558786,148.466222151933,281.360806527961,163.25373676021,213.28156471195,119.103221124058
"204796_at",44.7578284166124,26.7738175299345,14.6212087171149,16.841322530757,29.3996666140077,34.7540966901272,5.07506522386022,53.6942837456834,1.79945527021982,18.1093799258557
"204797_s_at",158.505526558248,71.9500398929587,65.7036338700606,130.716897968695,107.742373178015,78.2028508516402,107.677632147684,77.8485667330472,59.0154669918906,107.256719676839
"204798_at",1863.75760327955,1947.05300506571,1371.132667384,2109.92323382048,2678.63817342393,1667.4010526223,1818.38315798415,1800.6681957137,2383.89086637009,1964.76221135347
"204799_at",424.522183513119,446.030619569122,315.133536810396,418.595770526324,388.81519601193,221.281375579906,404.515744224339,281.748338473605,304.267982745061,497.351628174139
"204800_s_at",257.502857142306,224.508468342411,245.563336721301,226.555227111735,208.021713803828,107.181439486246,251.495899195405,356.805923142836,152.76869642606,277.848109417049
"204801_s_at",32.2708299430834,37.9239611320772,60.9368774209426,16.6071384281051,101.981814344742,78.4123220360286,151.791768107477,31.7517298913675,15.920885425837,77.823207418649
"204802_at",120.117383627605,11.8349393362133,1.81398996852456,9.47548755255513,61.3298643682369,10.1648262444326,21.2745383526016,84.4308107597863,10.5830887531331,19.1130913723186
"204803_s_at",9.96110544503395,22.1845153516669,9.8788108292034,15.9895774291709,14.8002662512071,12.017563212922,58.6929499192231,30.8612231948524,11.9233498951702,38.9948324983148
"204804_at",582.965673390165,521.623987097749,609.063190365854,595.353031633736,858.225863676074,564.525638000633,604.766451928372,786.539095066881,516.268110784501,463.236379211378
"204805_s_at",1722.8765725371,1843.14675670635,1154.65711547561,1682.73005407898,2043.39318260563,2945.73967550267,2170.05550180068,2055.13284246851,2748.09479657208,1692.84946319931
"204806_x_at",8936.6066870748,6721.67514545237,7873.72333217885,6867.52068011809,7372.4047760185,11758.7659978558,8662.85621395065,9927.64541118028,9730.35700372094,10295.9807873858
"204807_at",26.9211041395066,101.856044922988,101.524446449346,129.800275041956,62.7092835041381,71.0533474158264,57.1526405801045,77.0514243112804,82.4719024737157,104.634321595315
"204808_s_at",542.791487646709,477.35374279957,363.701944970321,523.243047660895,383.260089699731,316.753266848284,481.483687821136,431.434973447011,368.775978460424,518.62218718027
"204809_at",375.583772721061,441.110121104231,350.364122474502,334.81065897742,421.097735550145,268.048236047953,312.773785235725,240.41141891035,308.468007918856,349.418866287991
"204810_s_at",16.6364226025148,29.9759829608533,19.385824126446,26.7393711054829,36.316547212382,25.4294764674979,26.2242829195994,30.3683449053971,24.4020193022769,31.1174510899185
"204811_s_at",209.434391681541,307.632733905965,240.84351812713,163.914255695753,244.329825966535,163.331546595828,244.451169449443,308.758801858166,189.150459825445,186.737359573776
"204812_at",973.801018199324,810.051330795828,777.813724316487,746.696628962405,671.823124907627,596.531965231011,525.387460344063,500.137912857437,674.0671000856,793.998231133644
"204813_at",448.502266858432,489.385968386166,356.377284818615,449.05238614281,484.893979473676,398.169162269599,518.475359126307,294.763125589437,476.888872338691,476.733435468171
"204814_at",149.884856647052,72.6543705153692,15.4881240889752,114.468144858733,78.8920694374245,69.843368900121,18.7764778310881,29.0577350077484,13.2497853569596,100.281248224427
"204815_s_at",27.686371436994,59.844325826527,33.7341849278428,57.1485876390828,35.7033884138078,65.6725662914792,30.3641255279278,170.92528414879,26.5146077465328,44.0409092359852
"204816_s_at",14.0448592161312,22.0084136736166,4.62408156871234,24.6076029405075,5.6065206580751,5.88793280009234,15.813143762742,41.4873989007025,9.44239071898723,7.81743585777436
"204817_at",366.561720180165,335.944924304911,269.724478300238,320.756688426546,589.53899140744,431.832651944942,462.860813283849,423.739329269293,389.866289672515,412.672210258118
"204818_at",13.0394246433758,12.0484453238397,9.84885474469275,13.5380218967049,7.81532448171369,18.3798199114576,18.2967956965637,28.249981891604,16.0512149710646,8.99153125648264
"204819_at",211.350228838389,271.818473744976,310.098553023103,291.814236444428,305.359423127094,233.716128828099,251.917515408961,341.579042692205,168.365113295481,349.161401233891
"204820_s_at",2164.1337352654,2336.2044224733,3258.40144185835,2584.09937785797,1553.91425394505,1361.31354783294,2161.28528281219,2299.56498912181,1852.80237354231,2223.69803939977
"204821_at",412.358737189538,355.724367605887,485.101011515671,371.206882895921,240.122098754211,313.752609412246,463.24122328394,490.96295877683,211.269974598623,250.810603617134
"204822_at",304.593516058792,416.980189948195,396.403418242631,381.430239327673,513.25079083181,370.323401120477,348.029278477464,421.781615012546,370.287272459704,324.28909570438
"204823_at",62.2223664994626,33.1858627626503,29.9131277279848,19.4964487801845,30.8980823876287,34.2064864738381,18.5723894953678,20.0795407315382,39.7573245689458,34.7935068296703
"204824_at",52.4191420660437,191.050875057217,109.066746168045,153.774046551398,249.587575151218,84.8110334681559,126.74578944422,164.607282356037,58.2753121183613,59.7590200336783
"204825_at",377.508489288714,502.249798432752,521.014197771973,525.863833255447,767.333148818276,628.827737251604,660.570756658457,564.744911433941,374.837330619945,513.691484688946
"204826_at",212.118938683975,374.330530516415,218.418696107091,371.05923214156,448.696705056819,155.28937487822,270.679625233081,380.047904515692,341.311384126319,262.140206961892
"204827_s_at",33.506529659868,68.2908406365359,83.7365965074894,79.1616210400102,124.140998397803,79.9479461007728,81.296359094719,70.3853523626695,130.28563078415,99.5087519536588
"204828_at",388.811593773198,525.260019627893,550.923049688859,533.363028375194,664.607579865679,473.089763462281,594.451795179386,758.889135267284,570.418970058302,466.703249593493
"204829_s_at",178.766267723258,208.053228931293,204.2504450397,229.927424042957,82.5779388559025,35.065516368796,213.831563638726,305.807514360297,151.706000895975,165.048444376187
"204830_x_at",19.3933462072023,29.5826880507606,20.7987239874502,29.1045004631785,110.268659170288,77.0732731462247,21.6357502056417,34.0659732734927,25.9818050633751,81.2232763779267
"204831_at",182.082581532548,262.785373444988,272.345531630893,231.172652223003,254.719450864803,154.823106304331,173.255109765967,237.932425092531,135.437792730533,208.87857386392
"204832_s_at",9.63759109227867,59.6341612070494,84.84535532569,106.451161586417,136.874982097992,102.782239727749,70.8775716769352,42.2087896790685,28.5665305835705,76.9236139235137
"204833_at",410.064906558913,326.419867063497,328.121068429658,254.860035379549,146.814440106249,266.300504412045,112.106724665136,158.466201793532,138.949728928682,194.517972467398
"204834_at",3528.77122852444,2262.32563840816,2022.9194796387,2898.3697534958,1109.71763850559,1726.10649735785,1858.05805313371,1708.05829126529,1911.04379534401,2636.26852616132
"204835_at",428.69985299138,536.785651481885,434.599898436304,506.223523566871,539.409381120184,554.040236406683,384.179948079744,435.025952450044,464.232143901226,529.410125079758
"204836_at",9.4015068834255,22.368033624184,82.098691965909,101.02099969648,175.982808018715,151.332517528378,46.7002420520643,116.361810503057,190.301963862573,119.657835233775
"204837_at",383.748623281839,946.054146458004,701.080225590833,904.084374955881,819.391761174708,1138.21134412703,1052.34447136304,951.183681595608,762.06973776538,885.594645501494
"204838_s_at",210.892920401714,187.508917680531,205.788588729723,238.482818508017,119.693645563192,318.705309419903,171.81465785007,178.504118482629,153.603826330462,240.535750294638
"204839_at",1401.88558002275,1209.69204410774,1287.60013863129,1265.450019468,1262.66002518147,1159.28729934341,1486.66816291197,1240.26651416518,1407.2234372907,1467.6312241807
"204840_s_at",2.68249644822263,0.962393119127168,23.2671912809629,40.8698126173258,13.7120768558343,4.66212523556668,3.57609654490775,26.1284541224781,1.73089344791507,11.674800389602
"204841_s_at",143.631285607812,95.8546285257861,93.2378555173897,135.352802275856,65.8639498619365,75.5042327105273,94.0436890660393,113.55660497418,162.500724214148,72.9771667554167
"204842_x_at",1172.03338312985,1324.28734201396,1376.65072638577,1533.32694216296,1354.56106046468,1572.88142303614,1483.00095572517,1498.46018854087,1186.97977888882,1446.2529763766
"204843_s_at",258.335515880644,200.202281042915,220.430849491474,222.898712261896,67.8693031001923,90.0752259135814,185.869602015199,133.817293346155,91.7227291602755,206.635858541951
"204844_at",30.1305752523814,23.9127245220539,12.0752458574501,12.1149597417117,26.8992528633002,2.73339758557112,3.35004043876437,37.0371873245491,6.17941793310827,44.7042315968131
"204845_s_at",32.853644094748,7.57019666301218,12.5620342904217,16.2794622606778,72.4972047853868,9.6518486454646,52.4282526620601,61.1773426577787,68.7429815460561,49.7741740244722
"204846_at",112.899194747491,43.0176018641188,62.1911622600782,62.5327216087743,50.2599860126024,18.0582372107807,33.4333754433381,54.8038902566097,81.2671642659214,69.0904400978225
"204847_at",528.622568782429,518.255523446131,668.806564724029,717.41064687685,440.551392316652,480.748257071971,443.975816022048,490.98120475538,551.658047344159,452.27985974382
"204848_x_at",3761.73257666038,5276.39253799546,6052.58137023133,1262.45982734402,6301.23539898765,10612.4693328043,13047.0675492583,4018.12219222209,2855.43859713975,2201.17615583723
"204849_at",216.402495997609,370.542289074115,354.549554528391,376.756867623983,262.455932830676,217.317726119283,417.112658410987,266.243795091149,301.690721550691,351.519305715743
"204850_s_at",224.922985044298,108.246803150213,126.128718000617,118.151515330397,179.890397650658,155.774139343301,137.702813668346,148.922584717047,143.160430074295,177.782051252735
"204851_s_at",13.8641238619063,6.73286466585478,12.2716226874277,9.37057340657863,9.80660763819324,12.8824142383548,8.0501940129484,16.2345862725129,2.84918033708782,5.43825749370513
"204852_s_at",738.121495094746,560.29377428615,737.679811671946,618.430221046502,646.307057398885,886.103264942579,947.24454027643,906.12147107654,801.557437651961,693.379782495878
"204853_at",183.279147821881,252.490545242073,312.238664908323,328.434087692234,307.075949495588,489.515084102805,281.6722398809,277.447529073763,240.03781480083,282.849455799472
"204854_at",41.9754863703351,134.598134387418,41.4859801622062,70.5582647923758,140.270370024379,71.6966366071068,117.267754695918,30.3267512335993,94.9295346468343,83.0724633114325
